gene,pvalues,padj
KLK9,0.705340359448197,1
KRT10,0.705340359448197,1
LAG3,0.705340359448197,1
LCE2B,0.705340359448197,1
LGI1,0.705340359448197,1
LGI2,0.705340359448197,1
LINGO3,0.705340359448197,1
LMNTD1,0.705340359448197,1
LOX,0.705340359448197,1
LRG1,0.705340359448197,1
LRRC74B,0.705340359448197,1
LRWD1,0.705340359448197,1
LSP1,0.705340359448197,1
LUZP4,0.705340359448197,1
MAGEA11,0.705340359448197,1
MAP2K6,0.705340359448197,1
MARVELD3,0.705340359448197,1
MCMBP,0.705340359448197,1
MCOLN2,0.705340359448197,1
MCRS1,0.705340359448197,1
MEP1A,0.705340359448197,1
MGAT4B,0.705340359448197,1
MGEA5,0.705340359448197,1
MICU3,0.705340359448197,1
MKS1,0.705340359448197,1
MMP25,0.705340359448197,1
MNX1,0.705340359448197,1
MPP3,0.705340359448197,1
MRE11A,0.705340359448197,1
MRGPRX2,0.705340359448197,1
MTCH2,0.705340359448197,1
MTF1,0.705340359448197,1
MTMR7,0.705340359448197,1
MUL1,0.705340359448197,1
MYCT1,0.705340359448197,1
MYF5,0.705340359448197,1
NANOS2,0.705340359448197,1
NASP,0.705340359448197,1
NCEH1,0.705340359448197,1
NDUFA9,0.705340359448197,1
NEU1,0.705340359448197,1
NEU2,0.705340359448197,1
NFKBIB,0.705340359448197,1
NGFR,0.705340359448197,1
NKX2-2,0.705340359448197,1
NME9,0.705340359448197,1
NNT,0.705340359448197,1
NOC2L,0.705340359448197,1
NPRL3,0.705340359448197,1
NR2E3,0.705340359448197,1
NTSR2,0.705340359448197,1
NUP54,0.705340359448197,1
OLFML1,0.705340359448197,1
ONECUT2,0.705340359448197,1
OR11L1,0.705340359448197,1
OR14A16,0.705340359448197,1
OR2B11,0.705340359448197,1
OR2Z1,0.705340359448197,1
OR4K17,0.705340359448197,1
OR56A5,0.705340359448197,1
OR6B2,0.705340359448197,1
OR6C4,0.705340359448197,1
OR6C68,0.705340359448197,1
OR8K3,0.705340359448197,1
OTULIN,0.705340359448197,1
P3H2,0.705340359448197,1
PACS1,0.705340359448197,1
PAF1,0.705340359448197,1
PARN,0.705340359448197,1
PARP3,0.705340359448197,1
PCYT1B,0.705340359448197,1
PIAS2,0.705340359448197,1
PLA2G4E,0.705340359448197,1
PLK4,0.705340359448197,1
PLSCR4,0.705340359448197,1
PNMT,0.705340359448197,1
POC1A,0.705340359448197,1
POU1F1,0.705340359448197,1
POU3F3,0.705340359448197,1
POU4F3,0.705340359448197,1
PPARD,0.705340359448197,1
PPIL4,0.705340359448197,1
PPP1R36,0.705340359448197,1
PPP2R5B,0.705340359448197,1
PRAME,0.705340359448197,1
PRDM7,0.705340359448197,1
PRMT8,0.705340359448197,1
PRPF4,0.705340359448197,1
PRSS37,0.705340359448197,1
PSMA8,0.705340359448197,1
PSMC6,0.705340359448197,1
PSMD12,0.705340359448197,1
PSMD5,0.705340359448197,1
PTGER4,0.705340359448197,1
PTPN6,0.705340359448197,1
PUS10,0.705340359448197,1
R3HDM4,0.705340359448197,1
RAB36,0.705340359448197,1
RAB40C,0.705340359448197,1
RAI2,0.705340359448197,1
RANBP9,0.705340359448197,1
RAP1GDS1,0.705340359448197,1
RBM17,0.705340359448197,1
RBM22,0.705340359448197,1
RBM47,0.705340359448197,1
RCSD1,0.705340359448197,1
RELL2,0.705340359448197,1
RELT,0.705340359448197,1
REM2,0.705340359448197,1
REPS2,0.705340359448197,1
RFX3,0.705340359448197,1
RHBDF1,0.705340359448197,1
RINL,0.705340359448197,1
RNF207,0.705340359448197,1
RNF41,0.705340359448197,1
RORA,0.705340359448197,1
RP11-35N6.1,0.705340359448197,1
RPA4,0.705340359448197,1
RPTN,0.705340359448197,1
RPUSD2,0.705340359448197,1
RRAGB,0.705340359448197,1
RSBN1L,0.705340359448197,1
RSPH10B,0.705340359448197,1
SARS2,0.705340359448197,1
SCARF2,0.705340359448197,1
SCRN3,0.705340359448197,1
SCTR,0.705340359448197,1
SEL1L,0.705340359448197,1
SELO,0.705340359448197,1
SEPT9,0.705340359448197,1
SERPINA5,0.705340359448197,1
SERPINC1,0.705340359448197,1
SESN3,0.705340359448197,1
SF3A1,0.705340359448197,1
SGCB,0.705340359448197,1
SHF,0.705340359448197,1
SHISA5,0.705340359448197,1
SHMT1,0.705340359448197,1
SIAH3,0.705340359448197,1
SLC13A2,0.705340359448197,1
SLC18B1,0.705340359448197,1
SLC22A8,0.705340359448197,1
SLC25A51,0.705340359448197,1
SLC35A5,0.705340359448197,1
SLC39A7,0.705340359448197,1
SLC39A8,0.705340359448197,1
SLC43A2,0.705340359448197,1
SLC6A18,0.705340359448197,1
SLC7A4,0.705340359448197,1
SLC9A8,0.705340359448197,1
SMC6,0.705340359448197,1
SMG9,0.705340359448197,1
SNX21,0.705340359448197,1
SP1,0.705340359448197,1
SPAM1,0.705340359448197,1
SPIN1,0.705340359448197,1
SPNS1,0.705340359448197,1
SPNS2,0.705340359448197,1
SPSB4,0.705340359448197,1
SSTR2,0.705340359448197,1
STRADA,0.705340359448197,1
SUCLA2,0.705340359448197,1
SUN3,0.705340359448197,1
SYNGR4,0.705340359448197,1
TACR1,0.705340359448197,1
TAGAP,0.705340359448197,1
TAS2R1,0.705340359448197,1
TAS2R10,0.705340359448197,1
TBATA,0.705340359448197,1
TBC1D15,0.705340359448197,1
TBX10,0.705340359448197,1
TC2N,0.705340359448197,1
TCF7L1,0.705340359448197,1
TDRD9,0.705340359448197,1
TEKT1,0.705340359448197,1
TEKT4,0.705340359448197,1
TEX36,0.705340359448197,1
TFB2M,0.705340359448197,1
TFPI2,0.705340359448197,1
TH,0.705340359448197,1
TMEM109,0.705340359448197,1
TMEM119,0.705340359448197,1
TMEM130,0.705340359448197,1
TMEM156,0.705340359448197,1
TMEM181,0.705340359448197,1
TMEM184A,0.705340359448197,1
TMEM260,0.705340359448197,1
TMOD2,0.705340359448197,1
TMPRSS2,0.705340359448197,1
TMPRSS3,0.705340359448197,1
TOM1L2,0.705340359448197,1
TOR1AIP1,0.705340359448197,1
TPBG,0.705340359448197,1
TRABD2A,0.705340359448197,1
TRMT10A,0.705340359448197,1
TRMT6,0.705340359448197,1
TRMU,0.705340359448197,1
TSC22D2,0.705340359448197,1
TTC24,0.705340359448197,1
TUBB2A,0.705340359448197,1
TXNDC16,0.705340359448197,1
UBE3D,0.705340359448197,1
UBIAD1,0.705340359448197,1
UNC93A,0.705340359448197,1
UPK1B,0.705340359448197,1
USP41,0.705340359448197,1
UTP14A,0.705340359448197,1
UTP23,0.705340359448197,1
VARS2,0.705340359448197,1
VPS11,0.705340359448197,1
VPS4A,0.705340359448197,1
VSIG10,0.705340359448197,1
VSTM2A,0.705340359448197,1
VSX2,0.705340359448197,1
WDR37,0.705340359448197,1
WNT3,0.705340359448197,1
ZAR1L,0.705340359448197,1
ZBTB6,0.705340359448197,1
ZCCHC7,0.705340359448197,1
ZNF254,0.705340359448197,1
ZNF286A,0.705340359448197,1
ZNF367,0.705340359448197,1
ZNF391,0.705340359448197,1
ZNF426,0.705340359448197,1
ZNF430,0.705340359448197,1
ZNF460,0.705340359448197,1
ZNF680,0.705340359448197,1
ZNF727,0.705340359448197,1
ZNF853,0.705340359448197,1
ABCA1,0.71219574541343,1
AKAP6,0.71219574541343,1
CACNA1D,0.71219574541343,1
DLGAP2,0.71219574541343,1
MAP3K4,0.71292556410762,1
PREX2,0.71292556410762,1
UTRN,0.71292556410762,1
WBSCR17,0.71292556410762,1
ACVR2A,0.720559853288679,1
CHD4,0.720559853288679,1
FBN1,0.720559853288679,1
FBN2,0.720559853288679,1
KMT2A,0.720559853288679,1
MKI67,0.720559853288679,1
SCN2A,0.720559853288679,1
ABCB7,0.720975360783599,1
ABO,0.720975360783599,1
ACAP2,0.720975360783599,1
ACO1,0.720975360783599,1
ACSL4,0.720975360783599,1
ALG10B,0.720975360783599,1
ALS2CR11,0.720975360783599,1
ANO9,0.720975360783599,1
AP2M1,0.720975360783599,1
ARHGAP17,0.720975360783599,1
ASAH1,0.720975360783599,1
ASPHD2,0.720975360783599,1
ATE1,0.720975360783599,1
AURKC,0.720975360783599,1
AWAT2,0.720975360783599,1
CAPN15,0.720975360783599,1
CAPZB,0.720975360783599,1
CCBL2,0.720975360783599,1
CCDC172,0.720975360783599,1
CCDC59,0.720975360783599,1
CCDC81,0.720975360783599,1
CCER1,0.720975360783599,1
CD207,0.720975360783599,1
CDC16,0.720975360783599,1
CDKL2,0.720975360783599,1
CDR1,0.720975360783599,1
CHN1,0.720975360783599,1
CLDN10,0.720975360783599,1
CLPB,0.720975360783599,1
CPEB3,0.720975360783599,1
CSTF1,0.720975360783599,1
CTD-3074O7.11,0.720975360783599,1
CYP1A1,0.720975360783599,1
DES,0.720975360783599,1
DIO3,0.720975360783599,1
DPPA2,0.720975360783599,1
DTWD2,0.720975360783599,1
DYNC1LI1,0.720975360783599,1
EDEM3,0.720975360783599,1
ELANE,0.720975360783599,1
ELN,0.720975360783599,1
EMID1,0.720975360783599,1
EML2,0.720975360783599,1
ENKD1,0.720975360783599,1
ENPP5,0.720975360783599,1
EPM2AIP1,0.720975360783599,1
EXOC5,0.720975360783599,1
EYA1,0.720975360783599,1
FAM120C,0.720975360783599,1
FAM169A,0.720975360783599,1
FAM20A,0.720975360783599,1
FAM69C,0.720975360783599,1
FEM1A,0.720975360783599,1
FERMT2,0.720975360783599,1
FHL5,0.720975360783599,1
FOXN1,0.720975360783599,1
GABRR3,0.720975360783599,1
GAREM,0.720975360783599,1
GATB,0.720975360783599,1
GCM1,0.720975360783599,1
GDAP2,0.720975360783599,1
GHSR,0.720975360783599,1
GJD2,0.720975360783599,1
GLB1L3,0.720975360783599,1
GLT6D1,0.720975360783599,1
GP6,0.720975360783599,1
GPR151,0.720975360783599,1
GPRIN1,0.720975360783599,1
GRAMD1C,0.720975360783599,1
GRK4,0.720975360783599,1
GSTM3,0.720975360783599,1
GSX2,0.720975360783599,1
HLA-DRA,0.720975360783599,1
HSD17B4,0.720975360783599,1
HTR3E,0.720975360783599,1
IKZF3,0.720975360783599,1
ISY1-RAB43,0.720975360783599,1
KCNMB2,0.720975360783599,1
KIF19,0.720975360783599,1
KLC4,0.720975360783599,1
KPNA6,0.720975360783599,1
KRT72,0.720975360783599,1
LARP1,0.720975360783599,1
LMNB1,0.720975360783599,1
LMOD2,0.720975360783599,1
LNX2,0.720975360783599,1
MAN1C1,0.720975360783599,1
METTL3,0.720975360783599,1
MFSD2B,0.720975360783599,1
MICALCL,0.720975360783599,1
MIPEP,0.720975360783599,1
MMD2,0.720975360783599,1
MMP26,0.720975360783599,1
MPPED1,0.720975360783599,1
MTX3,0.720975360783599,1
MYO1D,0.720975360783599,1
NAB2,0.720975360783599,1
NARFL,0.720975360783599,1
NDST1,0.720975360783599,1
NDUFV1,0.720975360783599,1
NEDD1,0.720975360783599,1
NELFA,0.720975360783599,1
NIPAL3,0.720975360783599,1
NLE1,0.720975360783599,1
NLRP6,0.720975360783599,1
NOD1,0.720975360783599,1
NPAS2,0.720975360783599,1
NR5A1,0.720975360783599,1
NT5C3A,0.720975360783599,1
OMA1,0.720975360783599,1
OR10A6,0.720975360783599,1
OR10J3,0.720975360783599,1
OR13D1,0.720975360783599,1
OR2T27,0.720975360783599,1
OR52K2,0.720975360783599,1
OR56A1,0.720975360783599,1
OR56A3,0.720975360783599,1
OR5T3,0.720975360783599,1
OR6K3,0.720975360783599,1
P2RX7,0.720975360783599,1
PARP8,0.720975360783599,1
PCDH1,0.720975360783599,1
PCID2,0.720975360783599,1
PHOX2B,0.720975360783599,1
PIK3R4,0.720975360783599,1
PLA2G4C,0.720975360783599,1
PLEKHA2,0.720975360783599,1
PPEF2,0.720975360783599,1
PPP1R18,0.720975360783599,1
PPP2R5A,0.720975360783599,1
PRAMEF12,0.720975360783599,1
PRAMEF14,0.720975360783599,1
PRKCQ,0.720975360783599,1
PROC,0.720975360783599,1
RABGGTB,0.720975360783599,1
RANBP3,0.720975360783599,1
RBM42,0.720975360783599,1
RBM44,0.720975360783599,1
RFX2,0.720975360783599,1
RFX4,0.720975360783599,1
RHPN1,0.720975360783599,1
RRP12,0.720975360783599,1
RUFY1,0.720975360783599,1
RUNDC3B,0.720975360783599,1
RXFP1,0.720975360783599,1
SATL1,0.720975360783599,1
SDCBP2,0.720975360783599,1
SIRT4,0.720975360783599,1
SLC13A4,0.720975360783599,1
SLC15A3,0.720975360783599,1
SLC16A10,0.720975360783599,1
SLC17A9,0.720975360783599,1
SLC25A39,0.720975360783599,1
SLC37A1,0.720975360783599,1
SLC5A11,0.720975360783599,1
SMG8,0.720975360783599,1
SMOC1,0.720975360783599,1
SMPD2,0.720975360783599,1
SNRPN,0.720975360783599,1
SORT1,0.720975360783599,1
SPRED2,0.720975360783599,1
SRSF11,0.720975360783599,1
STK24,0.720975360783599,1
STRC,0.720975360783599,1
STXBP1,0.720975360783599,1
TAAR5,0.720975360783599,1
TRIM52,0.720975360783599,1
TRIM62,0.720975360783599,1
TROVE2,0.720975360783599,1
TSPYL4,0.720975360783599,1
TTC13,0.720975360783599,1
UBQLN4,0.720975360783599,1
UCP1,0.720975360783599,1
UGT1A3,0.720975360783599,1
UGT1A7,0.720975360783599,1
USP16,0.720975360783599,1
USP46,0.720975360783599,1
VASN,0.720975360783599,1
VPS72,0.720975360783599,1
ZFP37,0.720975360783599,1
ZNF136,0.720975360783599,1
ZNF267,0.720975360783599,1
ZNF623,0.720975360783599,1
ZNF782,0.720975360783599,1
ZNF90,0.720975360783599,1
ZUFSP,0.720975360783599,1
ABCA4,0.729049294342937,1
EVC2,0.729049294342937,1
RP1L1,0.729049294342937,1
VCAN,0.729049294342937,1
COL6A5,0.72921377429582,1
THSD7B,0.72921377429582,1
TNS1,0.72921377429582,1
BIRC6,0.735654274398341,1
MXRA5,0.735654274398341,1
ACTL7B,0.74309751888004,1
ADAM15,0.74309751888004,1
ADAMTS6,0.74309751888004,1
AGT,0.74309751888004,1
AGTR2,0.74309751888004,1
AK5,0.74309751888004,1
ALPL,0.74309751888004,1
ALPP,0.74309751888004,1
ANKEF1,0.74309751888004,1
ANXA11,0.74309751888004,1
AOC3,0.74309751888004,1
ARPC1A,0.74309751888004,1
ASCC2,0.74309751888004,1
B3GALT2,0.74309751888004,1
BCO2,0.74309751888004,1
BEND5,0.74309751888004,1
BFSP2,0.74309751888004,1
BMP2K,0.74309751888004,1
BMP3,0.74309751888004,1
BMP5,0.74309751888004,1
BMPR1A,0.74309751888004,1
C12orf4,0.74309751888004,1
C6orf222,0.74309751888004,1
CACNB1,0.74309751888004,1
CARF,0.74309751888004,1
CARS,0.74309751888004,1
CCDC27,0.74309751888004,1
CCDC28A,0.74309751888004,1
CCSER2,0.74309751888004,1
CDHR1,0.74309751888004,1
CENPU,0.74309751888004,1
CHPF,0.74309751888004,1
CHST4,0.74309751888004,1
CIB3,0.74309751888004,1
CLK4,0.74309751888004,1
CLPTM1,0.74309751888004,1
CMTR1,0.74309751888004,1
CNDP2,0.74309751888004,1
COG6,0.74309751888004,1
COPS6,0.74309751888004,1
CPNE4,0.74309751888004,1
CPT1B,0.74309751888004,1
CUL4B,0.74309751888004,1
CX3CR1,0.74309751888004,1
CYP2R1,0.74309751888004,1
DCT,0.74309751888004,1
DDIAS,0.74309751888004,1
DET1,0.74309751888004,1
DGKE,0.74309751888004,1
DNTT,0.74309751888004,1
DTL,0.74309751888004,1
DVL1,0.74309751888004,1
DYM,0.74309751888004,1
EDNRA,0.74309751888004,1
EEFSEC,0.74309751888004,1
ELL,0.74309751888004,1
EPHX2,0.74309751888004,1
ERAP2,0.74309751888004,1
EXOC3,0.74309751888004,1
FAM102A,0.74309751888004,1
FAM160A2,0.74309751888004,1
FAM171A1,0.74309751888004,1
FAM57B,0.74309751888004,1
FBXL13,0.74309751888004,1
GFRA2,0.74309751888004,1
GJB3,0.74309751888004,1
GNPAT,0.74309751888004,1
GP5,0.74309751888004,1
GPNMB,0.74309751888004,1
GPR141,0.74309751888004,1
GPR160,0.74309751888004,1
GPR180,0.74309751888004,1
GPR32,0.74309751888004,1
GPR61,0.74309751888004,1
GREM2,0.74309751888004,1
GSDMC,0.74309751888004,1
HERC3,0.74309751888004,1
HIP1,0.74309751888004,1
HTRA3,0.74309751888004,1
IBSP,0.74309751888004,1
IKBKE,0.74309751888004,1
IL5RA,0.74309751888004,1
INPP4B,0.74309751888004,1
INSL6,0.74309751888004,1
IRAK3,0.74309751888004,1
IRF7,0.74309751888004,1
KBTBD4,0.74309751888004,1
KIAA1279,0.74309751888004,1
KNG1,0.74309751888004,1
KNOP1,0.74309751888004,1
KRT2,0.74309751888004,1
KRT32,0.74309751888004,1
LCOR,0.74309751888004,1
LDOC1,0.74309751888004,1
LIAS,0.74309751888004,1
LIMK1,0.74309751888004,1
LMBR1L,0.74309751888004,1
LRCH3,0.74309751888004,1
LRIF1,0.74309751888004,1
LSAMP,0.74309751888004,1
LUC7L3,0.74309751888004,1
MAGEB2,0.74309751888004,1
MALRD1,0.74309751888004,1
MAP4K1,0.74309751888004,1
MAP7D2,0.74309751888004,1
MC3R,0.74309751888004,1
MECP2,0.74309751888004,1
MED15,0.74309751888004,1
MEGF11,0.74309751888004,1
MEPE,0.74309751888004,1
MERTK,0.74309751888004,1
MFSD5,0.74309751888004,1
MFSD6,0.74309751888004,1
MGRN1,0.74309751888004,1
MKX,0.74309751888004,1
MTMR12,0.74309751888004,1
MUC21,0.74309751888004,1
NAB1,0.74309751888004,1
NADSYN1,0.74309751888004,1
NCAPH,0.74309751888004,1
NF2,0.74309751888004,1
NFIC,0.74309751888004,1
NGLY1,0.74309751888004,1
NONO,0.74309751888004,1
NR1H3,0.74309751888004,1
NR4A3,0.74309751888004,1
NUPL1,0.74309751888004,1
OPN4,0.74309751888004,1
OPRD1,0.74309751888004,1
OPTN,0.74309751888004,1
OR10H1,0.74309751888004,1
OR1A2,0.74309751888004,1
OR2L3,0.74309751888004,1
OR3A1,0.74309751888004,1
OR51S1,0.74309751888004,1
OR52K1,0.74309751888004,1
OR5K2,0.74309751888004,1
OSBPL3,0.74309751888004,1
OSCP1,0.74309751888004,1
OVGP1,0.74309751888004,1
PADI4,0.74309751888004,1
PAPD5,0.74309751888004,1
PARD6G,0.74309751888004,1
PARVB,0.74309751888004,1
PI15,0.74309751888004,1
PICALM,0.74309751888004,1
PLA1A,0.74309751888004,1
PLCD4,0.74309751888004,1
PLD5,0.74309751888004,1
PPP1R15B,0.74309751888004,1
PPP1R32,0.74309751888004,1
PRAMEF2,0.74309751888004,1
PRKCSH,0.74309751888004,1
PRKG1,0.74309751888004,1
PRPF38B,0.74309751888004,1
PSG4,0.74309751888004,1
PTPRE,0.74309751888004,1
RAB6B,0.74309751888004,1
RABGEF1,0.74309751888004,1
RAD21,0.74309751888004,1
RAVER2,0.74309751888004,1
RECQL4,0.74309751888004,1
RELA,0.74309751888004,1
REXO1,0.74309751888004,1
RGS7,0.74309751888004,1
RIN3,0.74309751888004,1
RIPK1,0.74309751888004,1
RNF168,0.74309751888004,1
RPAP2,0.74309751888004,1
RUNX2,0.74309751888004,1
SAMD14,0.74309751888004,1
SART3,0.74309751888004,1
SASS6,0.74309751888004,1
SCARB2,0.74309751888004,1
SCYL2,0.74309751888004,1
SDAD1,0.74309751888004,1
SDCCAG3,0.74309751888004,1
SDSL,0.74309751888004,1
SEC14L4,0.74309751888004,1
SFRP4,0.74309751888004,1
SIRT1,0.74309751888004,1
SLC12A4,0.74309751888004,1
SLC13A5,0.74309751888004,1
SLC17A1,0.74309751888004,1
SLC17A5,0.74309751888004,1
SLC34A1,0.74309751888004,1
SLC46A3,0.74309751888004,1
SLC7A11,0.74309751888004,1
SMOX,0.74309751888004,1
SNX15,0.74309751888004,1
SNX31,0.74309751888004,1
SNX32,0.74309751888004,1
SOX13,0.74309751888004,1
SPATA20,0.74309751888004,1
SPEM1,0.74309751888004,1
SPNS3,0.74309751888004,1
SPTLC1,0.74309751888004,1
STK39,0.74309751888004,1
STT3B,0.74309751888004,1
SULF2,0.74309751888004,1
SUSD2,0.74309751888004,1
SYT12,0.74309751888004,1
SYT14,0.74309751888004,1
TAP1,0.74309751888004,1
TBCK,0.74309751888004,1
TEKT3,0.74309751888004,1
THBS4,0.74309751888004,1
TLDC1,0.74309751888004,1
TLK2,0.74309751888004,1
TOP3B,0.74309751888004,1
TTC23L,0.74309751888004,1
TYW1B,0.74309751888004,1
UBBP4,0.74309751888004,1
UGP2,0.74309751888004,1
USP1,0.74309751888004,1
VANGL1,0.74309751888004,1
VAV2,0.74309751888004,1
VEGFC,0.74309751888004,1
VMP1,0.74309751888004,1
VPS37B,0.74309751888004,1
WARS2,0.74309751888004,1
WSCD1,0.74309751888004,1
XIAP,0.74309751888004,1
XPNPEP3,0.74309751888004,1
ZBTB11,0.74309751888004,1
ZBTB49,0.74309751888004,1
ZC3HAV1,0.74309751888004,1
ZDHHC15,0.74309751888004,1
ZFP42,0.74309751888004,1
ZFP90,0.74309751888004,1
ZFPM1,0.74309751888004,1
ZNF141,0.74309751888004,1
ZNF205,0.74309751888004,1
ZNF235,0.74309751888004,1
ZNF251,0.74309751888004,1
ZNF319,0.74309751888004,1
ZNF341,0.74309751888004,1
ZNF44,0.74309751888004,1
ZNF484,0.74309751888004,1
ZNF491,0.74309751888004,1
ZNF583,0.74309751888004,1
ZNF605,0.74309751888004,1
ZNF628,0.74309751888004,1
ZNF837,0.74309751888004,1
ZXDB,0.74309751888004,1
ACRBP,0.74639114043286,1
ARHGAP15,0.74639114043286,1
ASB2,0.74639114043286,1
ASPG,0.74639114043286,1
ASPH,0.74639114043286,1
ATOH1,0.74639114043286,1
BICD1,0.74639114043286,1
C1orf127,0.74639114043286,1
C2orf44,0.74639114043286,1
C8orf48,0.74639114043286,1
CCDC140,0.74639114043286,1
CCDC38,0.74639114043286,1
CCDC6,0.74639114043286,1
CCNT1,0.74639114043286,1
CD19,0.74639114043286,1
CDC25B,0.74639114043286,1
CERS3,0.74639114043286,1
CHPF2,0.74639114043286,1
CHRDL1,0.74639114043286,1
CHST3,0.74639114043286,1
CLEC4F,0.74639114043286,1
CLK1,0.74639114043286,1
CPNE3,0.74639114043286,1
CPSF2,0.74639114043286,1
CSRNP3,0.74639114043286,1
CYP2D6,0.74639114043286,1
DDR1,0.74639114043286,1
EDEM2,0.74639114043286,1
ELFN2,0.74639114043286,1
ERC1,0.74639114043286,1
ERRFI1,0.74639114043286,1
FAM196A,0.74639114043286,1
FAM71A,0.74639114043286,1
FAM73B,0.74639114043286,1
FOXP1,0.74639114043286,1
GPBP1,0.74639114043286,1
GPHN,0.74639114043286,1
GSK3B,0.74639114043286,1
GUCY2D,0.74639114043286,1
HTR1F,0.74639114043286,1
HTR3A,0.74639114043286,1
HTR3B,0.74639114043286,1
HYOU1,0.74639114043286,1
IGHM,0.74639114043286,1
IPO13,0.74639114043286,1
KIAA2012,0.74639114043286,1
KRIT1,0.74639114043286,1
LMCD1,0.74639114043286,1
LYAR,0.74639114043286,1
MATK,0.74639114043286,1
MFN2,0.74639114043286,1
MTHFD1,0.74639114043286,1
NCOA4,0.74639114043286,1
OFD1,0.74639114043286,1
OR5L2,0.74639114043286,1
PARP10,0.74639114043286,1
PLTP,0.74639114043286,1
PM20D1,0.74639114043286,1
PPP2R2B,0.74639114043286,1
PRAMEF1,0.74639114043286,1
PRF1,0.74639114043286,1
PRKD2,0.74639114043286,1
PSAPL1,0.74639114043286,1
QARS,0.74639114043286,1
RABGGTA,0.74639114043286,1
RCC2,0.74639114043286,1
RIMKLB,0.74639114043286,1
RMI1,0.74639114043286,1
RNF139,0.74639114043286,1
RNF19A,0.74639114043286,1
SLC18A2,0.74639114043286,1
SLC2A10,0.74639114043286,1
SLC2A2,0.74639114043286,1
SLC2A3,0.74639114043286,1
SMARCD2,0.74639114043286,1
SNW1,0.74639114043286,1
TATDN2,0.74639114043286,1
TDRD1,0.74639114043286,1
TESK2,0.74639114043286,1
TLE3,0.74639114043286,1
TMC1,0.74639114043286,1
TRAF7,0.74639114043286,1
TRIM32,0.74639114043286,1
TRIM56,0.74639114043286,1
TRPC4AP,0.74639114043286,1
TRPV3,0.74639114043286,1
TTC39A,0.74639114043286,1
TTC39C,0.74639114043286,1
TUBB4A,0.74639114043286,1
USP20,0.74639114043286,1
VIPR2,0.74639114043286,1
XKR7,0.74639114043286,1
ZMAT1,0.74639114043286,1
ZNF160,0.74639114043286,1
ZNF425,0.74639114043286,1
ZNF597,0.74639114043286,1
ZNF606,0.74639114043286,1
UNC79,0.747488587663339,1
FRY,0.750701257307446,1
SMAD4,0.750701257307446,1
TENM3,0.753928927511675,1
ABCD2,0.764366355231413,1
ACAD11,0.764366355231413,1
ACSBG1,0.764366355231413,1
ADGRA1,0.764366355231413,1
AGO2,0.764366355231413,1
AHR,0.764366355231413,1
AKT1,0.764366355231413,1
ANKRD55,0.764366355231413,1
APCDD1L,0.764366355231413,1
ARHGEF3,0.764366355231413,1
ARSG,0.764366355231413,1
ASIC4,0.764366355231413,1
BMP7,0.764366355231413,1
BZW1,0.764366355231413,1
CAPN5,0.764366355231413,1
CCDC14,0.764366355231413,1
CD96,0.764366355231413,1
CDHR4,0.764366355231413,1
CDHR5,0.764366355231413,1
CDK11B,0.764366355231413,1
CEP70,0.764366355231413,1
CT47B1,0.764366355231413,1
CYP11B1,0.764366355231413,1
CYP11B2,0.764366355231413,1
CYP2A13,0.764366355231413,1
DDX23,0.764366355231413,1
DDX24,0.764366355231413,1
DSC2,0.764366355231413,1
DSG2,0.764366355231413,1
DYNC1I1,0.764366355231413,1
ELF3,0.764366355231413,1
ELL2,0.764366355231413,1
ENPP1,0.764366355231413,1
ERCC6-PGBD3,0.764366355231413,1
ESF1,0.764366355231413,1
ESYT1,0.764366355231413,1
EWSR1,0.764366355231413,1
EXOC6B,0.764366355231413,1
F2R,0.764366355231413,1
FAM13C,0.764366355231413,1
FAM46D,0.764366355231413,1
FANCC,0.764366355231413,1
FBL,0.764366355231413,1
FBXL20,0.764366355231413,1
FBXO43,0.764366355231413,1
FCN1,0.764366355231413,1
FOXP2,0.764366355231413,1
GCNT2,0.764366355231413,1
GDF6,0.764366355231413,1
GNAO1,0.764366355231413,1
GPRC6A,0.764366355231413,1
ING1,0.764366355231413,1
IRAK2,0.764366355231413,1
IRX6,0.764366355231413,1
KCNV1,0.764366355231413,1
KRT6B,0.764366355231413,1
KRTAP27-1,0.764366355231413,1
LRP3,0.764366355231413,1
LRRC17,0.764366355231413,1
LRRD1,0.764366355231413,1
MAGED2,0.764366355231413,1
MATN2,0.764366355231413,1
MATN4,0.764366355231413,1
MORC2,0.764366355231413,1
MORC3,0.764366355231413,1
MORC4,0.764366355231413,1
MTA1,0.764366355231413,1
NCBP1,0.764366355231413,1
NFIB,0.764366355231413,1
NOBOX,0.764366355231413,1
NT5C1A,0.764366355231413,1
OR4A5,0.764366355231413,1
PALB2,0.764366355231413,1
PANK1,0.764366355231413,1
PAQR9,0.764366355231413,1
PCDHB16,0.764366355231413,1
PDE3B,0.764366355231413,1
PDGFD,0.764366355231413,1
PDXDC1,0.764366355231413,1
PIK3CD,0.764366355231413,1
PLEK,0.764366355231413,1
PLEKHG6,0.764366355231413,1
POT1,0.764366355231413,1
POU2F1,0.764366355231413,1
PRR23B,0.764366355231413,1
RBAK,0.764366355231413,1
RPS6KA1,0.764366355231413,1
SCUBE1,0.764366355231413,1
SIX4,0.764366355231413,1
SMCR8,0.764366355231413,1
STK36,0.764366355231413,1
STPG2,0.764366355231413,1
TAT,0.764366355231413,1
TBC1D17,0.764366355231413,1
TBC1D8B,0.764366355231413,1
TCF7,0.764366355231413,1
THBS3,0.764366355231413,1
